w1,w2,count,p1,p2,joint.prob.nonnorm,joint.prob,expected,disparity,score
pictures,of,16,0.000144685,0.01604359,2.32E-06,9.07E-06,2.758344582,5.800580574,-0.523813365
a,dna,16,0.021117428,0.000111802,2.36E-06,9.23E-06,2.805525642,5.703031104,-0.523968193
black,black,16,0.001555363,0.001555363,2.42E-06,9.45E-06,2.874665426,5.565865111,-0.5241859
he,wanted,16,0.007599249,0.000328829,2.50E-06,9.76E-06,2.969374466,5.388340266,-0.524467664
to,prove,16,0.02759208,9.21E-05,2.54E-06,9.93E-06,3.018816928,5.300089532,-0.524607733
your,favorite,15,0.004748297,0.000131532,6.25E-07,2.44E-06,0.742150883,20.21152347,-0.525116599
up,hip,15,0.003225817,0.000194009,6.26E-07,2.45E-06,0.743679899,20.16996831,-0.525182555
his,anti,15,0.006356274,9.86E-05,6.27E-07,2.45E-06,0.745106124,20.13136051,-0.525243832
awards,who,15,0.000220316,0.002857528,6.30E-07,2.46E-06,0.748099911,20.05079772,-0.525371699
sliding,in,15,5.26E-05,0.012064753,6.35E-07,2.48E-06,0.754280219,19.88650851,-0.525632456
the,entire,16,0.032968442,8.88E-05,2.93E-06,1.14E-05,3.47821552,4.600059975,-0.525718805
be,called,16,0.005813705,0.000506397,2.94E-06,1.15E-05,3.49838825,4.573534684,-0.525760905
wrong,with,16,0.000341983,0.008704116,2.98E-06,1.16E-05,3.53714045,4.523427957,-0.525840433
change,you,16,0.000292658,0.010821778,3.17E-06,1.24E-05,3.763421946,4.251449938,-0.526272111
wins,the,16,9.86E-05,0.032968442,3.25E-06,1.27E-05,3.864683911,4.140053978,-0.526448916
a,mess,16,0.021117428,0.00015455,3.26E-06,1.28E-05,3.878226623,4.125596969,-0.526471862
money,little,15,0.00071356,0.000914146,6.52E-07,2.55E-06,0.775121091,19.35181507,-0.526481109
gifts,and,16,0.000144685,0.022837206,3.30E-06,1.29E-05,3.9263585,4.075022696,-0.526552132
ready,to,16,0.000121667,0.02759208,3.36E-06,1.31E-05,3.989150941,4.010878565,-0.52665394
more,video,16,0.00241032,0.001417255,3.42E-06,1.33E-05,4.05925439,3.941610568,-0.526763881
comments,are,16,0.000706983,0.004843658,3.42E-06,1.34E-05,4.069173719,3.932002196,-0.526779131
a,statement,16,0.021117428,0.000164415,3.47E-06,1.36E-05,4.125773003,3.87806115,-0.526864745
my,ex,16,0.005422398,0.000683965,3.71E-06,1.45E-05,4.407060523,3.630537842,-0.527257609
this,story,16,0.006764022,0.000552434,3.74E-06,1.46E-05,4.44026201,3.603390963,-0.527300695
here,we,16,0.001104867,0.003485592,3.85E-06,1.50E-05,4.576254478,3.496309062,-0.527470653
her,babys,16,0.008010286,0.000483379,3.87E-06,1.51E-05,4.6010785,3.47744556,-0.527500593
this,post,16,0.006764022,0.000582028,3.94E-06,1.54E-05,4.678133189,3.420167694,-0.527591503
for,single,16,0.008924432,0.000453785,4.05E-06,1.58E-05,4.812313966,3.32480385,-0.527742863
in,school,16,0.012064753,0.000371577,4.48E-06,1.75E-05,5.327104048,3.00350807,-0.528252816
ago,0,12,0.000437343,0.000361712,1.58E-07,6.18E-07,0.187979007,63.83691569,-0.528403234
the,stars,16,0.032968442,0.000141397,4.66E-06,1.82E-05,5.539380273,2.888409752,-0.528435498
15,dont,15,0.000259775,0.002686537,6.98E-07,2.73E-06,0.829304787,18.08743931,-0.528487898
are,still,16,0.004843658,0.001019371,4.94E-06,1.93E-05,5.867180712,2.727033781,-0.52869163
tells,me,15,0.000170991,0.004120233,7.05E-07,2.75E-06,0.837181145,17.91726926,-0.528757988
while,he,16,0.0006741,0.007599249,5.12E-06,2.00E-05,6.087217656,2.628458666,-0.528848086
to,break,16,0.02759208,0.000187433,5.17E-06,2.02E-05,6.145448746,2.603552753,-0.528887616
it,last,16,0.007714339,0.0006741,5.20E-06,2.03E-05,6.179408317,2.589244662,-0.528910326
with,both,16,0.008704116,0.000605046,5.27E-06,2.06E-05,6.25801772,2.55672015,-0.528961948
issues,in,16,0.000437343,0.012064753,5.28E-06,2.06E-05,6.269954322,2.551852721,-0.528969674
give,you,16,0.000489956,0.010821778,5.30E-06,2.07E-05,6.300560337,2.539456674,-0.528989348
here,are,16,0.001104867,0.004843658,5.35E-06,2.09E-05,6.359266836,2.51601331,-0.529026557
you,look,16,0.010821778,0.000516262,5.59E-06,2.18E-05,6.638845456,2.410057608,-0.529194728
have,never,16,0.005576948,0.001012795,5.65E-06,2.21E-05,6.711839901,2.383847087,-0.529236328
a,guy,16,0.021117428,0.00026964,5.69E-06,2.22E-05,6.766267726,2.364671433,-0.529266764
0,a,16,0.000272928,0.021117428,5.76E-06,2.25E-05,6.848783186,2.336181416,-0.529311982
out,because,16,0.003127168,0.001917076,6.00E-06,2.34E-05,7.123839002,2.245980011,-0.529455148
click,to,16,0.000220316,0.02759208,6.08E-06,2.38E-05,7.223597649,2.21496279,-0.529504378
children,are,16,0.001335048,0.004843658,6.47E-06,2.53E-05,7.684114093,2.082217912,-0.529715067
from,occurring,11,0.003271853,3.62E-05,1.18E-07,4.62E-07,0.140630911,78.21893438,-0.529752376
that,michelle,16,0.011456419,0.000588605,6.74E-06,2.63E-05,8.013019535,1.996750405,-0.52985072
to,become,16,0.02759208,0.000246622,6.80E-06,2.66E-05,8.086116772,1.978700092,-0.529879369
to,fight,16,0.02759208,0.000253199,6.99E-06,2.73E-05,8.301746552,1.927305284,-0.529960941
who,will,16,0.002857528,0.002499104,7.14E-06,2.79E-05,8.485909444,1.885478523,-0.530027328
this,woman,16,0.006764022,0.001081849,7.32E-06,2.86E-05,8.695513103,1.840029428,-0.530099464
free,daily,11,0.000440631,0.00026964,1.19E-07,4.64E-07,0.141183413,77.91283553,-0.530238209
are,some,16,0.004843658,0.001611264,7.80E-06,3.05E-05,9.273930802,1.72526627,-0.530281613
and,left,16,0.022837206,0.000341983,7.81E-06,3.05E-05,9.280483728,1.724048064,-0.530283547
she,may,16,0.007934655,0.001035813,8.22E-06,3.21E-05,9.766363846,1.638276052,-0.530419682
under,the,16,0.00024991,0.032968442,8.24E-06,3.22E-05,9.790532576,1.634231833,-0.530426101
it,here,16,0.007714339,0.001104867,8.52E-06,3.33E-05,10.12820095,1.579747487,-0.530512577
his,mother,16,0.006356274,0.001354777,8.61E-06,3.36E-05,10.23279077,1.563600816,-0.530538205
making,a,16,0.000411037,0.021117428,8.68E-06,3.39E-05,10.31443251,1.55122446,-0.530557848
face,to,16,0.000318965,0.02759208,8.80E-06,3.44E-05,10.45804436,1.529922752,-0.530591658
feel,that,16,0.000772749,0.011456419,8.85E-06,3.46E-05,10.51988598,1.520929032,-0.530605933
2,26,12,0.001144327,0.000141397,1.62E-07,6.32E-07,0.19227053,62.41206072,-0.530664732
center,2,12,0.000141397,0.001144327,1.62E-07,6.32E-07,0.19227053,62.41206072,-0.530664732
3,years,15,0.000736578,0.001025948,7.56E-07,2.95E-06,0.897982011,16.70412082,-0.530683471
has,had,16,0.003653295,0.002505681,9.15E-06,3.58E-05,10.87762429,1.470909416,-0.530685323
taking,the,16,0.000279505,0.032968442,9.21E-06,3.60E-05,10.94993775,1.461195522,-0.53070074
the,kid,16,0.032968442,0.000279505,9.21E-06,3.60E-05,10.94993775,1.461195522,-0.53070074
why,she,16,0.001223246,0.007934655,9.71E-06,3.79E-05,11.53361064,1.387249882,-0.530818105
her,children,16,0.008010286,0.001335048,1.07E-05,4.18E-05,12.70774062,1.259075116,-0.531021541
back,with,16,0.001282435,0.008704116,1.12E-05,4.36E-05,13.26427669,1.206247455,-0.531105388
out,about,16,0.003127168,0.003791404,1.19E-05,4.63E-05,14.08882739,1.135651645,-0.531217436
the,photo,16,0.032968442,0.000361712,1.19E-05,4.66E-05,14.17050768,1.12910563,-0.531227826
months,and,16,0.000522839,0.022837206,1.19E-05,4.67E-05,14.18843185,1.127679237,-0.53123009
against,the,16,0.000368289,0.032968442,1.21E-05,4.74E-05,14.42815327,1.10894303,-0.531259828
way,that,16,0.00109829,0.011456419,1.26E-05,4.92E-05,14.95166774,1.070114738,-0.531321455
you,go,16,0.010821778,0.001177209,1.27E-05,4.98E-05,15.13825906,1.056924705,-0.53134239
like,me,16,0.00312388,0.004120233,1.29E-05,5.03E-05,15.29465554,1.046117054,-0.531359544
of,potomacs,15,0.01604359,4.93E-05,7.91E-07,3.09E-06,0.940344744,15.95159658,-0.53187786
gunz,i,15,5.59E-05,0.014264622,7.97E-07,3.12E-06,0.947552961,15.83024972,-0.532070459
against,no,15,0.000368289,0.002219599,8.17E-07,3.19E-06,0.971374771,15.44203169,-0.53268663
shouldnt,be,15,0.000141397,0.005813705,8.22E-07,3.21E-06,0.976822693,15.3559086,-0.532823323
step,daughter,13,0.000246622,0.000970047,2.39E-07,9.35E-07,0.284281307,45.72935215,-0.532967194
daily,email,11,0.00026964,0.000453785,1.22E-07,4.78E-07,0.145397843,75.65449247,-0.533822601
be,scared,15,0.005813705,0.000147973,8.60E-07,3.36E-06,1.022256307,14.67342378,-0.533906548
6,years,14,0.00038473,0.001025948,3.95E-07,1.54E-06,0.469035247,29.84850307,-0.533996962
3,kids,15,0.000736578,0.001173921,8.65E-07,3.38E-06,1.027498647,14.59855937,-0.534025371
had,lost,14,0.002505681,0.000157838,3.95E-07,1.55E-06,0.469960366,29.78974617,-0.534090219
grammy,after,14,0.000263064,0.001509327,3.97E-07,1.55E-06,0.471810603,29.67292364,-0.534275637
youve,got,12,0.000151262,0.001121308,1.70E-07,6.63E-07,0.201547416,59.53933932,-0.535224251
video,2015,15,0.001417255,0.000644506,9.13E-07,3.57E-06,1.085421365,13.81951792,-0.535261848
his,gifts,15,0.006356274,0.000144685,9.20E-07,3.59E-06,1.092822315,13.72592762,-0.535410393
started,by,15,0.000335406,0.002772032,9.30E-07,3.63E-06,1.104823162,13.57683339,-0.535647032
be,conducting,13,0.005813705,4.27E-05,2.49E-07,9.71E-07,0.295318489,44.02027133,-0.535679809
19,2016,12,0.000180856,0.000943741,1.71E-07,6.67E-07,0.202819455,59.16592186,-0.535816931
suicide,it,15,0.000121667,0.007714339,9.39E-07,3.67E-06,1.115307843,13.44920158,-0.535849606
back,together,15,0.001282435,0.000736578,9.45E-07,3.69E-06,1.122477513,13.36329665,-0.535985952
dont,understand,15,0.002686537,0.000351848,9.45E-07,3.69E-06,1.123235597,13.35427762,-0.536000267
on,suicide,15,0.007816276,0.000121667,9.51E-07,3.72E-06,1.130045499,13.27380181,-0.536127997
bail,was,13,4.27E-05,0.005981408,2.56E-07,9.99E-07,0.303837291,42.78605812,-0.537638724
far,as,15,0.000226892,0.004524693,1.03E-06,4.01E-06,1.219923364,12.29585435,-0.537680173
pop,star,10,0.000295947,0.000322253,9.54E-08,3.73E-07,0.113327057,88.24018108,-0.538022838
info,share,11,0.000194009,0.000654371,1.27E-07,4.96E-07,0.150858614,72.91595578,-0.538169145
a,demon,15,0.021117428,5.26E-05,1.11E-06,4.34E-06,1.320247361,11.36150728,-0.539163148
it,happens,15,0.007714339,0.000144685,1.12E-06,4.36E-06,1.326312029,11.30955588,-0.539245604
and,sings,15,0.022837206,4.93E-05,1.13E-06,4.40E-06,1.338531307,11.20631241,-0.53940947
say,anything,14,0.001058831,0.00042419,4.49E-07,1.76E-06,0.533716472,26.23115595,-0.539738335
in,jail,15,0.012064753,9.54E-05,1.15E-06,4.50E-06,1.367132897,10.97186677,-0.539781577
go,ahead,10,0.001177209,8.22E-05,9.68E-08,3.78E-07,0.11499741,86.95848013,-0.540057125
sacrifice,and,15,5.26E-05,0.022837206,1.20E-06,4.69E-06,1.427766727,10.50591789,-0.54052112
be,formally,13,0.005813705,4.60E-05,2.68E-07,1.05E-06,0.318035295,40.87596624,-0.54067038
dont,believe,15,0.002686537,0.00046365,1.25E-06,4.87E-06,1.480151581,10.1340972,-0.541111266
he,hasnt,15,0.007599249,0.000164415,1.25E-06,4.88E-06,1.484687233,10.103138,-0.541160404
your,blog,15,0.004748297,0.000272928,1.30E-06,5.06E-06,1.539963083,9.740493239,-0.541735985
angry,he,15,0.000170991,0.007599249,1.30E-06,5.08E-06,1.544074722,9.714555767,-0.541777153
in,front,15,0.012064753,0.000108514,1.31E-06,5.12E-06,1.555702952,9.641943521,-0.541892401
new,money,15,0.001854598,0.00071356,1.32E-06,5.17E-06,1.572547824,9.538660618,-0.54205633
of,beyonce,15,0.01604359,8.55E-05,1.37E-06,5.36E-06,1.629930889,9.202844181,-0.54258933
an,idiot,11,0.002508969,5.26E-05,1.32E-07,5.16E-07,0.156859037,70.12665767,-0.542596257
may,also,15,0.001035813,0.001331759,1.38E-06,5.39E-06,1.639194927,9.150833593,-0.54267188
working,on,15,0.000184145,0.007816276,1.44E-06,5.62E-06,1.710339134,8.770190484,-0.543276028
other,hand,13,0.001364642,0.000207163,2.83E-07,1.10E-06,0.335933775,38.69810351,-0.544127035
daddy,syndrome,10,0.000739866,0.00013482,9.97E-08,3.90E-07,0.11853085,84.36622191,-0.5441715
tries,to,15,5.59E-05,0.02759208,1.54E-06,6.03E-06,1.832853135,8.183961778,-0.544206478
in,angela,15,0.012064753,0.000128243,1.55E-06,6.05E-06,1.838558034,8.158567595,-0.544246783
more,2015,15,0.00241032,0.000644506,1.55E-06,6.07E-06,1.845971834,8.125801123,-0.544298789
was,set,15,0.005981408,0.000266352,1.59E-06,6.23E-06,1.893140045,7.923344096,-0.544620124
4,years,14,0.000506397,0.001025948,5.20E-07,2.03E-06,0.617362632,22.67710947,-0.545379238
health,issues,10,0.000230181,0.000437343,1.01E-07,3.93E-07,0.119623004,83.59596102,-0.545394041
and,loses,15,0.022837206,7.56E-05,1.73E-06,6.75E-06,2.052414671,7.308464618,-0.545596047
year,video,15,0.001223246,0.001417255,1.73E-06,6.77E-06,2.060085447,7.281251376,-0.545639239
the,cadillac,15,0.032968442,5.26E-05,1.73E-06,6.78E-06,2.061164753,7.277438633,-0.545645291
is,currently,15,0.011732635,0.000147973,1.74E-06,6.78E-06,2.06301499,7.270911782,-0.54565565
trending,on,15,0.000226892,0.007816276,1.77E-06,6.93E-06,2.107382148,7.117835755,-0.545898609
mill,and,15,7.89E-05,0.022837206,1.80E-06,7.04E-06,2.141650091,7.003945259,-0.546079374
to,defend,15,0.02759208,6.58E-05,1.81E-06,7.09E-06,2.156297806,6.956367511,-0.546154888
i,felt,15,0.014264622,0.000128243,1.83E-06,7.15E-06,2.17379797,6.900365262,-0.546243773
social,problem,11,0.000351848,0.000388019,1.37E-07,5.33E-07,0.162229866,67.8050243,-0.546281102
men,who,15,0.000644506,0.002857528,1.84E-06,7.20E-06,2.188471383,6.854099221,-0.546317206
i,saw,15,0.014264622,0.000131532,1.88E-06,7.33E-06,2.22953638,6.72785613,-0.546517576
the,wheel,15,0.032968442,5.92E-05,1.95E-06,7.62E-06,2.318810347,6.46883434,-0.54692869
work,out,15,0.000624776,0.003127168,1.95E-06,7.63E-06,2.321662797,6.460886578,-0.546941304
meet,her,15,0.000256487,0.008010286,2.05E-06,8.03E-06,2.441388592,6.144044439,-0.547444189
my,advice,15,0.005422398,0.000407749,2.21E-06,8.64E-06,2.627286081,5.709313541,-0.548134184
dancing,with,14,6.58E-05,0.008704116,5.72E-07,2.24E-06,0.680219317,20.5815972,-0.548705189
would,say,15,0.002259058,0.001058831,2.39E-06,9.35E-06,2.842350511,5.277322392,-0.548819831
tragedy,from,11,4.27E-05,0.003271853,1.40E-07,5.47E-07,0.166200168,66.18525217,-0.548851968
love,video,15,0.001703337,0.001417255,2.41E-06,9.43E-06,2.868613607,5.22900678,-0.548896516
he,needs,15,0.007599249,0.000322253,2.45E-06,9.57E-06,2.909986977,5.154662244,-0.549014514
respond,to,15,8.88E-05,0.02759208,2.45E-06,9.57E-06,2.911002038,5.152864823,-0.549017367
led,to,15,8.88E-05,0.02759208,2.45E-06,9.57E-06,2.911002038,5.152864823,-0.549017367
some,people,15,0.001611264,0.00152248,2.45E-06,9.59E-06,2.915023735,5.1457557,-0.549028651
broke,it,15,0.000322253,0.007714339,2.49E-06,9.71E-06,2.95405861,5.077759781,-0.549136572
was,doing,15,0.005981408,0.00042419,2.54E-06,9.91E-06,3.015000813,4.975123037,-0.549299475
made,me,15,0.000631353,0.004120233,2.60E-06,1.02E-05,3.091130383,4.852593757,-0.549493951
she,wanted,15,0.007934655,0.000328829,2.61E-06,1.02E-05,3.100432967,4.838033965,-0.54951706
black,man,15,0.001555363,0.001706625,2.65E-06,1.04E-05,3.154231197,4.755516975,-0.549648029
his,girlfriend,15,0.006356274,0.000440631,2.80E-06,1.09E-05,3.328140688,4.507021009,-0.550042436
to,mention,15,0.02759208,0.000101937,2.81E-06,1.10E-05,3.342261599,4.487979039,-0.550072659
the,main,15,0.032968442,8.55E-05,2.82E-06,1.10E-05,3.349392723,4.478423774,-0.550087825
to,spend,15,0.02759208,0.000105225,2.90E-06,1.13E-05,3.450076489,4.347729694,-0.55029526
due,to,15,0.000105225,0.02759208,2.90E-06,1.13E-05,3.450076489,4.347729694,-0.55029526
until,she,15,0.000378154,0.007934655,3.00E-06,1.17E-05,3.565497912,4.206986056,-0.550518645
he,wont,15,0.007599249,0.000414325,3.15E-06,1.23E-05,3.741411827,4.009181745,-0.550832596
we,need,15,0.003485592,0.000914146,3.19E-06,1.25E-05,3.786305788,3.96164516,-0.550908045
sense,of,15,0.000200586,0.01604359,3.22E-06,1.26E-05,3.824068625,3.922523749,-0.550970137
thats,all,15,0.000822074,0.00395253,3.25E-06,1.27E-05,3.861086227,3.884917124,-0.551029826
stupid,in,15,0.00026964,0.012064753,3.25E-06,1.27E-05,3.865686124,3.880294344,-0.551037163
months,pregnant,13,0.000522839,0.000611623,3.20E-07,1.25E-06,0.379992559,34.21119619,-0.551248555
dbs,the,15,0.000105225,0.032968442,3.47E-06,1.36E-05,4.122329506,3.638719316,-0.551420585
was,trying,15,0.005981408,0.000611623,3.66E-06,1.43E-05,4.347210474,3.450488558,-0.551719341
the,pbs,15,0.032968442,0.000111802,3.69E-06,1.44E-05,4.3799751,3.424677004,-0.551760309
hooking,up,10,3.29E-05,0.003225817,1.06E-07,4.14E-07,0.126047441,79.33520868,-0.552156612
put,her,15,0.000499821,0.008010286,4.00E-06,1.56E-05,4.757577769,3.152864909,-0.552191723
away,with,15,0.000460361,0.008704116,4.01E-06,1.57E-05,4.761535221,3.15024447,-0.552195882
real,on,15,0.000542569,0.007816276,4.24E-06,1.66E-05,5.039392092,2.976549498,-0.552471567
dog,of,15,0.00026964,0.01604359,4.33E-06,1.69E-05,5.140551266,2.917974984,-0.552564535
one,time,15,0.002456356,0.001805274,4.43E-06,1.73E-05,5.269361215,2.846644857,-0.552677748
to,listen,15,0.02759208,0.000161126,4.45E-06,1.74E-05,5.282929624,2.839333678,-0.552689352
go,through,14,0.001177209,0.000555722,6.54E-07,2.56E-06,0.777382492,18.00915269,-0.552788115
born,in,15,0.000378154,0.012064753,4.56E-06,1.78E-05,5.421389076,2.766818576,-0.552804447
what,happened,14,0.002982483,0.000220316,6.57E-07,2.57E-06,0.780813141,17.9300261,-0.552913703
since,he,15,0.000621488,0.007599249,4.72E-06,1.85E-05,5.612117741,2.67278783,-0.55295369
really,about,15,0.001265993,0.003791404,4.80E-06,1.88E-05,5.703678807,2.629881609,-0.55302179
south,and,15,0.000210451,0.022837206,4.81E-06,1.88E-05,5.711066909,2.626479472,-0.55302719
the,boys,15,0.032968442,0.000151262,4.99E-06,1.95E-05,5.925848664,2.531283003,-0.553178284
issues,that,15,0.000437343,0.011456419,5.01E-06,1.96E-05,5.953807811,2.51939607,-0.55319715
you,believe,15,0.010821778,0.00046365,5.02E-06,1.96E-05,5.962275218,2.515818115,-0.553202829
telling,me,14,0.000161126,0.004120233,6.64E-07,2.59E-06,0.788882233,17.7466286,-0.553204788
a,nice,15,0.021117428,0.000240046,5.07E-06,1.98E-05,6.023628585,2.490193376,-0.5532435
at,first,15,0.003774962,0.001348201,5.09E-06,1.99E-05,6.047707372,2.480278736,-0.553259236
video,if,15,0.001417255,0.003620412,5.13E-06,2.00E-05,6.097188381,2.460150329,-0.553291184
was,too,15,0.005981408,0.000861533,5.15E-06,2.01E-05,6.123490023,2.44958348,-0.553307955
to,hear,15,0.02759208,0.000187433,5.17E-06,2.02E-05,6.145448746,2.440830706,-0.553321848
the,dirty,15,0.032968442,0.000157838,5.20E-06,2.03E-05,6.183494258,2.425812878,-0.553345683
baby,bump,14,0.006152399,0.000108514,6.68E-07,2.61E-06,0.793327943,17.64717872,-0.553362632
read,this,15,0.000779326,0.006764022,5.27E-06,2.06E-05,6.26394105,2.394658551,-0.553395131
previous,relationship,10,9.54E-05,0.001124597,1.07E-07,4.19E-07,0.127435119,78.47130441,-0.553527782
does,it,15,0.00071356,0.007714339,5.50E-06,2.15E-05,6.541129779,2.293181836,-0.553556193
glusman,on,13,4.27E-05,0.007816276,3.34E-07,1.31E-06,0.397043013,32.74204447,-0.553580359
lives,of,15,0.000348559,0.01604359,5.59E-06,2.19E-05,6.645102857,2.257301403,-0.553613141
let,it,15,0.000753019,0.007714339,5.81E-06,2.27E-05,6.902851242,2.173015103,-0.553746918
want,him,15,0.001706625,0.003446133,5.88E-06,2.30E-05,6.988656013,2.146335429,-0.553789264
a,kid,15,0.021117428,0.000279505,5.90E-06,2.31E-05,7.013814106,2.138636664,-0.553801483
all,see,15,0.00395253,0.00152248,6.02E-06,2.35E-05,7.150731693,2.097687432,-0.553866477
let,her,15,0.000753019,0.008010286,6.03E-06,2.36E-05,7.167666507,2.092731293,-0.553874343
to,date,15,0.02759208,0.000220316,6.08E-06,2.38E-05,7.223597649,2.076527615,-0.553900061
will,get,15,0.002499104,0.002604329,6.51E-06,2.54E-05,7.733993417,1.939489626,-0.554117565
are,video,15,0.004843658,0.001417255,6.86E-06,2.68E-05,8.157273828,1.838849635,-0.554277298
to,continue,15,0.02759208,0.00024991,6.90E-06,2.69E-05,8.193931662,1.830623029,-0.554290356
into,this,15,0.001025948,0.006764022,6.94E-06,2.71E-05,8.246200876,1.819019476,-0.554308772
the,bossip,15,0.032968442,0.000213739,7.05E-06,2.75E-05,8.373481808,1.79136951,-0.554352658
a,high,15,0.021117428,0.000338694,7.15E-06,2.79E-05,8.499092387,1.764894334,-0.554394679
also,have,15,0.001331759,0.005576948,7.43E-06,2.90E-05,8.825633636,1.699594683,-0.554498321
move,to,15,0.000272928,0.02759208,7.53E-06,2.94E-05,8.948635894,1.676233135,-0.5545354
the,second,15,0.032968442,0.000230181,7.59E-06,2.97E-05,9.017595793,1.663414545,-0.554555745
he,still,15,0.007599249,0.001019371,7.75E-06,3.03E-05,9.205060845,1.629538387,-0.554609513
again,i,15,0.000555722,0.014264622,7.93E-06,3.10E-05,9.419791205,1.592391983,-0.554668471
before,she,15,0.001032525,0.007934655,8.19E-06,3.20E-05,9.735359517,1.540775148,-0.554750396
first,baby,15,0.001348201,0.006152399,8.29E-06,3.24E-05,9.856498688,1.521838583,-0.554780451
is,always,15,0.011732635,0.000706983,8.29E-06,3.24E-05,9.856627177,1.521818745,-0.554780483
live,is,15,0.000723425,0.011732635,8.49E-06,3.32E-05,10.08585106,1.487231955,-0.554835378
much,for,15,0.000956894,0.008924432,8.54E-06,3.34E-05,10.14770554,1.47816666,-0.554849766
do,we,15,0.002541852,0.003485592,8.86E-06,3.46E-05,10.52810926,1.42475725,-0.554934537
the,legal,15,0.032968442,0.00026964,8.89E-06,3.47E-05,10.56346936,1.419988026,-0.554942106
